API,Year,Month,Liquid,Gas,RatioGasOil,Water,PercentWater,DaysOn,_LastUpdate
33053061600000,2015,3,2424,4801,1.98061056105611,526,0.21699669966996696,13,2016-04-06 17:09:27.953
33053061600000,2015,4,4712,6998,1.48514431239389,974,0.206706281833616,23,2016-04-06 17:09:27.953
33053061600000,2015,5,4452,8089,1.81693620844564,1392,0.31266846361186,31,2016-04-06 17:09:27.953
33053061600000,2015,6,3151,3172,1.00666455093621,1306,0.41447159631862895,30,2016-04-06 17:09:27.953
33053061600000,2015,7,2912,2792,0.9587912087912092,1369,0.4701236263736261,31,2016-04-06 17:09:27.953
33053061600000,2015,8,2794,4516,1.61632068718683,1367,0.489262705798139,31,2016-04-06 17:09:27.953
33053061600000,2015,9,2317,3541,1.5282693137678,1197,0.516616314199396,25,2016-04-06 17:09:27.953
33053061600000,2015,10,2191,5029,2.2952989502510297,837,0.382017343678686,28,2016-04-06 17:09:27.953
33053061600000,2015,11,2592,5725,2.20871913580247,777,0.299768518518519,23,2016-04-06 17:09:27.953
33053061600000,2015,12,2371,5704,2.40573597638127,1443,0.608603964571911,31,2016-04-06 17:09:27.953
33053061600000,2016,1,1911,4741,2.48090005232862,1733,0.906855049712193,31,2016-04-06 17:09:27.953
33053061600000,2016,2,1741,3859,2.2165422171166,1608,0.9236071223434807,29,2016-04-06 17:09:27.953
33053061600000,2016,3,2006,3467,1.72831505483549,1224,0.610169491525424,31,2016-05-12 14:15:20.523
33053061600000,2016,4,1570,2980,1.89808917197452,947,0.603184713375796,28,2016-06-16 14:07:05.143
33053061600000,2016,5,1774,3414,1.9244644870349497,1135,0.6397970687711391,31,2016-07-14 14:20:19.480
33053061600000,2016,6,1574,3509,2.2293519695044504,869,0.5520965692503179,30,2016-08-11 14:27:54.857
33053061600000,2016,7,1634,3594,2.19951040391677,1057,0.6468788249694,31,2016-09-15 14:08:42.477
33053061600000,2016,8,1582,3649,2.3065739570164303,786,0.496839443742099,31,2016-10-13 14:10:51.200
33053061600000,2016,9,1523,3518,2.30991464215364,1137,0.746552856204859,30,2016-11-10 14:19:19.063
33053061600000,2016,10,1535,3456,2.2514657980456,1002,0.652768729641694,31,2016-12-08 14:21:39.713
33053061600000,2016,11,1490,3327,2.23288590604027,856,0.574496644295302,30,2017-01-12 14:16:40.033
33053061970000,2015,8,26062,40376,1.5492287621824898,3994,0.153249942444939,30,2016-04-06 13:54:56.410
33053061970000,2015,9,16487,23509,1.42591132407351,4974,0.301692242372779,28,2016-04-06 13:54:56.410
33053061970000,2015,10,14996,20778,1.38556948519605,3062,0.204187783408909,31,2016-04-06 13:54:56.410
33053061970000,2015,11,11193,18767,1.67667292057536,2469,0.220584293755025,28,2016-04-06 13:54:56.410
33053061970000,2015,12,9919,18813,1.89666297005747,2923,0.294686964411735,26,2016-04-06 13:54:56.410
33053061970000,2016,1,6658,17170,2.5788525082607405,3178,0.477320516671673,20,2016-04-06 13:54:56.410
33053061970000,2016,2,7158,19608,2.73931265716681,3788,0.529198100027941,29,2016-04-06 13:54:56.410
33053061970000,2016,3,915,1787,1.95300546448087,653,0.713661202185792,7,2016-05-12 14:01:17.217
33053061970000,2016,4,3443,3670,1.06593087423758,1939,0.563171652628522,17,2016-06-16 14:00:06.493
33053061970000,2016,5,6343,9282,1.46334542014819,2939,0.463345420148195,31,2016-07-14 14:00:52.263
33053061970000,2016,6,5147,11143,2.16495045657665,2907,0.564795026228871,30,2016-08-11 14:04:31.023
33053061970000,2016,7,4911,16435,3.3465689268987995,3027,0.616371411117899,31,2016-09-15 14:02:35.337
33053061970000,2016,8,3675,16811,4.574421768707482,2802,0.7624489795918371,31,2016-10-13 14:02:17.073
33053061970000,2016,9,606,2239,3.6947194719471903,395,0.651815181518152,8,2016-11-10 14:02:10.867
33053061970000,2016,10,4199,6512,1.55084543939033,2605,0.6203858061443199,31,2016-12-08 14:02:02.397
33053061970000,2016,11,3714,8489,2.28567582121702,2120,0.5708131394722671,30,2017-01-12 14:00:35.613
33053061970000,2016,12,2581,6584,2.55094924447888,1608,0.623014335528865,29,2017-02-09 14:00:46.613
33053061970000,2017,1,2246,3586,1.5966162065894898,1021,0.454585930543188,13,2017-03-09 14:03:19.990
33053061970000,2017,2,2951,6840,2.31785835310064,1771,0.6001355472721109,28,2017-04-13 14:00:46.383
33053061970000,2017,3,2712,7553,2.78502949852507,1713,0.631637168141593,31,2017-05-25 14:04:03.527
33053061970000,2017,4,2521,8139,3.22848076160254,1817,0.720745735819119,30,2017-06-15 14:01:41.850
33053061970000,2017,5,2288,8844,3.86538461538462,1570,0.686188811188811,31,2017-07-13 14:03:00.997
33053061970000,2017,6,1856,7611,4.10075431034483,2024,1.09051724137931,30,2017-08-17 14:00:21.117
33053061970000,2017,7,892,2150,2.41031390134529,722,0.809417040358744,18,2017-09-14 14:02:23.213
33053062710000,2015,3,62,30,0.483870967741936,87,1.40322580645161,11,2016-06-09 14:01:21.163
33053062710000,2015,4,11348,9322,0.821466337680649,20555,1.81133239337328,27,2016-04-06 13:49:04.630
33053062710000,2015,5,5658,4799,0.8481795687522091,9445,1.66931778013432,28,2016-04-06 13:49:04.630
33053062710000,2015,6,8375,6200,0.740298507462687,9932,1.18591044776119,30,2016-04-06 13:49:04.630
33053062710000,2015,7,7055,6418,0.90970942593905,8748,1.23997165131113,31,2016-04-06 13:49:04.630
33053062710000,2015,8,5171,5520,1.0674917810868298,6744,1.3041964803713,31,2016-05-05 14:01:26.613
33053062710000,2015,9,3964,4412,1.11301715438951,4753,1.19904137235116,30,2016-04-06 13:49:04.630
33053062710000,2015,10,2897,2382,0.822229892992751,3214,1.10942354159475,31,2016-04-06 13:49:04.630
33053062710000,2015,11,3037,3240,1.06684227856437,3728,1.2275271649654298,30,2016-04-06 13:49:04.630
33053062710000,2015,12,2521,2521,1.0,2792,1.1074970249900802,31,2016-04-06 13:49:04.630
33053062710000,2016,1,2276,1768,0.776801405975395,3064,1.34622144112478,29,2016-04-06 13:49:04.630
33053062710000,2016,2,2583,1509,0.5842044134727061,2896,1.12117692605497,29,2016-04-06 13:49:04.630
33053062710000,2016,3,2621,2300,0.877527661198016,2909,1.1098817245326202,31,2016-05-12 14:00:40.110
33053062710000,2016,4,2095,3724,1.7775656324582298,3019,1.4410501193317398,29,2016-06-09 14:01:21.163
33053062710000,2016,5,2014,3050,1.5143992055610702,2671,1.32621648460775,31,2016-07-07 14:01:02.757
33053062710000,2016,6,1812,1681,0.927704194260486,2288,1.2626931567328898,30,2016-08-11 14:02:01.230
33053062710000,2016,7,1681,1948,1.15883402736466,2250,1.33848899464604,31,2016-09-08 14:01:18.043
33053062710000,2016,8,1951,2436,1.24859046642747,2031,1.04100461301896,31,2016-10-13 14:01:41.260
33053062710000,2016,9,1573,1985,1.26191989828353,2192,1.39351557533376,30,2016-11-10 14:03:23.230
33053062710000,2016,10,1640,1347,0.821341463414634,1951,1.18963414634146,31,2016-12-08 14:01:34.457
33053062710000,2016,11,1630,2251,1.38098159509202,1829,1.12208588957055,30,2017-01-12 14:01:58.960
33053062710000,2016,12,1622,1949,1.20160295930949,1461,0.900739827373613,31,2017-02-09 14:02:08.987
33053062710000,2017,1,1015,2052,2.0216748768472903,1845,1.81773399014778,31,2017-03-09 14:04:39.997
33053062710000,2017,2,1453,2305,1.58637302133517,1848,1.27185134205093,28,2017-04-13 14:02:15.490
33053067490000,2015,10,6749,15068,2.2326270558601298,6979,1.03407912283301,8,2016-11-17 15:24:11.457
33053067490000,2015,11,23356,56305,2.41072957698236,15867,0.679354341496832,16,2016-04-21 15:11:06.780
33053067490000,2015,12,42345,110266,2.6039910260951697,12259,0.289502892903531,31,2016-04-21 15:11:06.780
33053067490000,2016,1,36323,97546,2.6855160642017504,7253,0.199680643118685,31,2016-04-21 15:11:06.780
33053067490000,2016,2,25532,70867,2.77561491461695,4190,0.164107786307379,24,2016-04-21 15:11:06.780
33053067490000,2016,3,21449,78193,3.64553126019861,4070,0.18975243601100306,31,2016-05-12 14:56:05.960
33053067490000,2016,4,16616,73073,4.39774915743861,3558,0.214130958112663,30,2016-06-09 15:09:26.887
33053067490000,2016,5,15508,84073,5.42126644312613,3656,0.23574929068867706,31,2016-07-07 15:08:44.240
33053067490000,2016,6,12849,76260,5.935092225075881,3356,0.261187641061561,30,2016-08-11 15:21:01.100
33053067490000,2016,7,5354,32961,6.1563317146059005,1250,0.233470302577512,14,2016-09-08 14:31:53.160
33053067490000,2016,8,0,0,0.0,0,0.0,0,2016-04-21 15:11:06.780
33053067490000,2016,9,348,825,2.37068965517241,180,0.517241379310345,1,2016-11-10 15:18:36.193
33053067490000,2016,10,17313,60133,3.47328597008029,6581,0.380118985733264,31,2016-12-08 15:20:05.927
33053067490000,2016,11,11187,52165,4.6630016983999285,3798,0.339501206757844,30,2017-01-12 14:49:57.680
33053067490000,2016,12,9028,19928,2.20735489587949,5335,0.5909392999556929,31,2017-02-09 14:44:23.070
33053067490000,2017,1,8222,19248,2.34103624422282,3990,0.48528338603746,31,2017-03-09 17:19:32.883
33053067490000,2017,2,7771,41597,5.35285034101145,1991,0.256208982112984,28,2017-04-13 15:39:54.557
33053067490000,2017,3,9157,59974,6.54952495358742,1259,0.137490444468712,31,2017-05-25 15:40:20.497
33053067490000,2017,4,7985,56437,7.0678772698810315,1198,0.15003130870382,30,2017-06-08 15:11:58.773
33053067490000,2017,5,7469,50006,6.69513991163476,1059,0.14178604900254402,31,2017-07-13 14:24:09.613
33053067490000,2017,6,5823,49156,8.441696719903831,922,0.15833762665292805,30,2017-08-10 15:00:09.880
33053067490000,2017,7,5747,55703,9.692535235775187,1018,0.17713589698973398,31,2017-09-14 15:51:50.967
33053067490000,2017,8,5163,65287,12.645167538253,1164,0.225450319581639,31,2017-10-12 15:08:25.217
33053067490000,2017,9,4456,58462,13.119838420107698,996,0.22351885098743304,30,2017-11-12 10:06:54.507
33061032390000,2015,2,7354,7153,0.972667935817242,19592,2.6641283655153702,20,2016-04-06 16:22:02.057
33061032390000,2015,3,4445,4796,1.07896512935883,5860,1.31833520809899,24,2016-04-06 16:22:02.057
33061032390000,2015,4,6442,5343,0.8294008072027321,8827,1.37022663769016,30,2016-04-06 16:22:02.057
33061032390000,2015,5,5693,5642,0.991041630072018,5791,1.01721412260671,31,2016-04-06 16:22:02.057
33061032390000,2015,6,5148,5882,1.14257964257964,5128,0.996114996114996,30,2016-04-06 16:22:02.057
33061032390000,2015,7,4470,5819,1.30178970917226,4055,0.907158836689038,31,2016-04-06 16:22:02.057
33061032390000,2015,8,3745,3695,0.986648865153538,4153,1.10894526034713,31,2016-04-06 16:22:02.057
33061032390000,2015,9,3091,3851,1.24587512131996,3566,1.15367195082498,30,2016-04-06 16:22:02.057
33061032390000,2015,10,1929,1899,0.9844479004665628,1994,1.03369621565578,22,2016-04-06 16:22:02.057
33061032390000,2015,11,2420,2225,0.919421487603306,2251,0.930165289256198,30,2016-04-06 16:22:02.057
33061032390000,2015,12,2373,2226,0.938053097345133,2238,0.943109987357775,29,2016-04-06 16:22:02.057
33061032390000,2016,1,2531,2731,1.07902015013829,2354,0.930067167127618,31,2016-04-06 16:22:02.057
33061032390000,2016,2,2322,3012,1.29715762273902,2122,0.913867355727821,29,2016-04-06 16:22:02.057
33061032390000,2016,3,2082,2523,1.21181556195965,2044,0.981748318924111,27,2016-05-12 14:11:28.007
33061032390000,2016,4,2124,2539,1.19538606403013,1872,0.88135593220339,30,2016-06-09 14:19:22.093
33061032390000,2016,5,1759,2191,1.24559408754974,1907,1.08413871517908,28,2016-07-07 14:19:05.013
33061032390000,2016,6,1925,2505,1.3012987012987,2034,1.05662337662338,30,2016-08-11 14:26:50.267
33061032390000,2016,7,1728,2137,1.23668981481481,1883,1.08969907407407,30,2016-09-08 14:13:13.487
33061032390000,2016,8,1531,1756,1.14696276943174,1812,1.18354016982364,29,2016-10-13 14:11:27.083
33061032390000,2016,9,1680,1884,1.12142857142857,1928,1.14761904761905,30,2016-11-10 14:16:19.360
33061032390000,2016,10,1681,2113,1.2569898869720402,1961,1.1665675193337302,31,2016-12-08 14:21:16.747
33061032390000,2016,11,826,1109,1.34261501210654,960,1.16222760290557,22,2017-01-12 14:13:56.810
33061032390000,2016,12,532,565,1.06203007518797,667,1.25375939849624,10,2017-02-09 14:17:03.893
33061032390000,2017,1,1722,1551,0.900696864111498,1850,1.07433217189315,31,2017-03-09 14:22:29.913
33061033560000,2015,7,17985,19630,1.09146510981373,7939,0.441423408395885,21,2016-04-06 16:22:58.443
33061033560000,2015,8,15646,17332,1.10775917167327,5508,0.352038859772466,31,2016-04-06 16:22:58.443
33061033560000,2015,9,12933,14955,1.15634423567618,3645,0.281837160751566,30,2016-04-06 16:22:58.443
33061033560000,2015,10,12245,15412,1.2586361780318502,3497,0.285585953450388,31,2016-04-06 16:22:58.443
33061033560000,2015,11,8306,11299,1.36034192150253,2585,0.31122080423790005,27,2016-04-06 16:22:58.443
33061033560000,2015,12,8778,13755,1.56698564593301,3127,0.356231487810435,31,2016-04-06 16:22:58.443
33061033560000,2016,1,5909,9677,1.63767134878998,2014,0.34083601286173604,25,2017-06-08 14:17:59.110
33061033560000,2016,2,2993,2647,0.884396926161042,1215,0.405947210157033,16,2017-06-08 14:17:59.110
33061033560000,2016,3,7764,7775,1.00141679546625,2489,0.32058217413704304,31,2017-06-08 14:17:59.110
33061033560000,2016,4,6031,6250,1.03631238600564,1746,0.28950422815453497,30,2017-06-08 14:17:59.110
33061033560000,2016,5,5476,6260,1.14317019722425,1575,0.287618699780862,31,2017-06-08 14:17:59.110
33061033560000,2016,6,4845,5618,1.1595459236326102,1372,0.283178534571723,30,2017-06-08 14:17:59.110
33061033560000,2016,7,4721,5775,1.22325778436772,1248,0.264350773141284,31,2017-06-08 14:17:59.110
33061033560000,2016,8,4407,5847,1.32675289312457,1110,0.251872021783526,31,2016-10-13 14:11:42.720
33061033560000,2016,9,3827,5050,1.3195714659001798,1179,0.308074209563627,30,2016-11-10 14:17:53.947
33061033560000,2016,10,2647,3730,1.40914242538723,847,0.319984888553079,23,2016-12-08 14:20:58.167
33061033560000,2016,11,4079,4972,1.21892620740378,1075,0.26354498651630304,30,2017-01-12 14:14:13.673
33061033560000,2016,12,3616,4617,1.27682522123894,1606,0.444137168141593,31,2017-02-09 14:17:19.773
33061033560000,2017,1,1750,2132,1.21828571428571,448,0.256,16,2017-03-09 14:22:40.513
33061033560000,2017,2,3684,4243,1.15173724212812,912,0.247557003257329,26,2017-04-13 14:13:20.420
33061033560000,2017,3,3783,4685,1.23843510441449,972,0.256938937351308,31,2017-05-25 14:22:11.430
33061033560000,2017,4,3106,4678,1.50611719253059,908,0.292337411461687,30,2017-06-15 14:07:52.583
33061033560000,2017,5,2274,3034,1.3342128408091498,2200,0.9674582233948992,27,2017-07-13 14:09:29.023
33061033560000,2017,6,3971,4510,1.1357340720221598,2775,0.698816419038026,30,2017-08-17 14:08:25.357
33105031270000,2014,2,12258,27714,2.2608908467939304,27810,2.26872246696035,22,2016-04-06 14:00:22.053
33105031270000,2014,3,4806,11871,2.47003745318352,10373,2.15834373699542,14,2016-04-06 14:00:22.053
33105031270000,2014,4,4942,12061,2.4405099150141605,11498,2.32658842573857,20,2016-04-06 14:00:22.053
33105031270000,2014,5,4602,9363,2.03455019556714,8288,1.80095610604085,31,2016-04-06 14:00:22.053
33105031270000,2014,6,3398,9516,2.8004708652148302,5932,1.74573278399058,30,2016-04-06 14:00:22.053
33105031270000,2014,7,3139,10779,3.4338961452691903,5772,1.838802166295,31,2016-04-06 14:00:22.053
33105031270000,2014,8,2815,9735,3.45825932504441,6103,2.1680284191829498,31,2016-04-06 14:00:22.053
33105031270000,2014,9,2504,8603,3.43570287539936,6124,2.4456869009584703,30,2016-04-06 14:00:22.053
33105031270000,2014,10,2008,7528,3.749003984063741,5321,2.64990039840637,31,2016-04-06 14:00:22.053
33105031270000,2014,11,1593,4602,2.88888888888889,4454,2.79598242310107,30,2016-04-06 14:00:22.053
33105031270000,2014,12,1784,4941,2.76961883408072,4356,2.44170403587444,31,2016-04-06 14:00:22.053
33105031270000,2015,1,1896,6074,3.2035864978903,3235,1.70622362869198,31,2016-04-06 14:00:22.053
33105031270000,2015,2,2226,4631,2.08041329739443,3117,1.40026954177898,28,2016-04-06 14:00:22.053
33105031270000,2015,3,1779,5756,3.23552557616639,3243,1.82293423271501,31,2016-04-06 14:00:22.053
33105031270000,2015,4,875,2790,3.1885714285714304,2034,2.32457142857143,17,2016-04-06 14:00:22.053
33105031270000,2015,5,1368,4348,3.1783625730994203,3350,2.44883040935673,31,2016-04-06 14:00:22.053
33105031270000,2015,6,1475,4291,2.90915254237288,3260,2.21016949152542,30,2016-05-12 14:01:00.993
33105031270000,2015,7,1795,2554,1.4228412256267398,2234,1.24456824512535,31,2016-05-12 14:01:00.993
33105031270000,2015,8,1605,8450,5.2647975077881615,2588,1.61246105919003,31,2016-05-12 14:01:00.993
33105031270000,2015,9,1246,5537,4.443820224719099,2319,1.86115569823435,30,2016-05-12 14:01:00.993
33105031270000,2015,10,1349,5410,4.01037805782061,2341,1.7353595255745,31,2016-05-12 14:01:00.993
33105031270000,2015,11,1219,5564,4.564397046759638,2037,1.6710418375717802,30,2016-05-12 14:01:00.993
33105031270000,2015,12,1177,5510,4.681393372982161,2478,2.1053525913339,31,2016-05-12 14:01:00.993
33105031270000,2016,1,1241,5625,4.5326349717969405,1886,1.51974214343272,31,2016-05-12 14:01:00.993
33105032030000,2014,4,8131,16008,1.96876152994712,14173,1.74308203173041,14,2016-04-06 14:41:07.423
33105032030000,2014,5,15574,30796,1.9773982278155904,21371,1.372222935662,31,2016-04-06 14:41:07.423
33105032030000,2014,6,10629,20442,1.9232289020604,13523,1.27227396744755,28,2016-04-06 14:41:07.423
33105032030000,2014,7,2335,5906,2.52933618843683,11579,4.9588865096359696,29,2016-04-06 14:41:07.423
33105032030000,2014,8,1656,3242,1.95772946859903,3202,1.93357487922705,27,2016-04-06 14:41:07.423
33105032030000,2014,9,3617,6852,1.89438761404479,15197,4.20154824440144,19,2016-04-06 14:41:07.423
33105032030000,2014,10,7464,14263,1.9109056806002096,12151,1.6279474812433,31,2016-04-06 14:41:07.423
33105032030000,2014,11,5730,10674,1.86282722513089,7090,1.23734729493892,26,2016-04-06 14:41:07.423
33105032030000,2014,12,4628,8595,1.85717372515125,6015,1.29969749351772,16,2016-04-06 14:41:07.423
33105032030000,2015,1,4536,7737,1.7056878306878305,5905,1.3018077601410902,22,2016-04-06 14:41:07.423
33105032030000,2015,2,5682,10383,1.82734952481521,6480,1.1404435058078102,28,2016-04-06 14:41:07.423
33105032030000,2015,3,5586,11797,2.11188686000716,6017,1.07715717866094,31,2016-04-06 14:41:07.423
33105032030000,2015,4,5089,10911,2.1440361564158,5752,1.13028099823148,30,2016-04-06 14:41:07.423
33105032030000,2015,5,4155,7904,1.9022864019253896,4346,1.04596871239471,31,2016-04-06 14:41:07.423
33105032030000,2015,6,3373,5912,1.75274236584643,3895,1.15475837533353,30,2016-04-06 14:41:07.423
33105032030000,2015,7,3115,5609,1.8006420545746398,3347,1.0744783306581098,31,2016-04-06 14:41:07.423
33105032030000,2015,8,2941,5040,1.7137028221693302,3320,1.12886773206392,31,2016-04-06 14:41:07.423
33105032030000,2015,9,651,1550,2.38095238095238,746,1.14592933947773,11,2016-04-06 14:41:07.423
33105032030000,2015,10,3827,8321,2.17428795401097,4975,1.29997386987196,22,2016-04-06 14:41:07.423
33105032030000,2015,11,3262,6671,2.0450643776824,4082,1.25137952176579,30,2016-04-06 14:41:07.423
33105032030000,2015,12,3629,9039,2.49076880683384,5098,1.4047947092863,31,2016-04-06 14:41:07.423
33105032030000,2016,1,3256,7254,2.22788697788698,4605,1.41431203931204,31,2016-04-06 14:41:07.423
33105032030000,2016,2,2617,5701,2.17844860527321,3300,1.26098586167367,29,2016-04-14 14:01:52.980
33105032030000,2016,3,2642,5564,2.10598031794095,3425,1.29636638909917,29,2016-05-05 14:07:41.450
33105034810000,2014,12,1017,1217,1.19665683382498,7289,7.167158308751231,3,2016-04-06 16:05:38.740
33105034810000,2015,1,1997,924,0.462694041061592,5609,2.80871306960441,17,2016-04-06 16:05:38.740
33105034810000,2015,2,0,0,0.0,0,0.0,0,2016-04-06 16:05:38.740
33105034810000,2015,3,0,0,0.0,0,0.0,0,2016-04-06 16:05:38.740
33105034810000,2015,4,81,0,0.0,322,3.97530864197531,10,2016-04-06 16:05:38.740
33105034810000,2015,5,6546,7813,1.19355331500153,10903,1.66559731133517,23,2016-04-06 16:05:38.740
33105034810000,2015,6,4696,3778,0.804514480408859,4483,0.9546422487223172,11,2016-04-06 16:05:38.740
33105034810000,2015,7,2234,2836,1.2694717994628502,3554,1.59086839749329,15,2016-04-06 16:05:38.740
33105034810000,2015,8,5210,5023,0.964107485604607,6325,1.21401151631478,28,2016-04-06 16:05:38.740
33105034810000,2015,9,2762,3010,1.08979000724113,5267,1.9069514844315705,30,2016-04-06 16:05:38.740
33105034810000,2015,10,4104,5352,1.30409356725146,4158,1.01315789473684,31,2016-04-06 16:05:38.740
33105034810000,2015,11,6365,6086,0.956166535742341,6091,0.956952081696779,30,2016-04-06 16:05:38.740
33105034810000,2015,12,2930,2713,0.9259385665529009,2851,0.973037542662116,28,2016-04-06 16:05:38.740
33105034810000,2016,1,1228,1053,0.857491856677524,1322,1.07654723127036,18,2016-04-06 16:05:38.740
33105034810000,2016,2,2929,2499,0.8531922157733021,2410,0.822806418572892,26,2016-04-06 16:05:38.740
33105034810000,2016,3,1813,1689,0.9316050744622172,1744,0.961941533370105,24,2016-05-12 14:13:42.450
33105034810000,2016,4,2750,2607,0.948,2333,0.848363636363636,30,2016-06-09 14:15:17.463
33105034810000,2016,5,3692,3408,0.923076923076923,3463,0.937973997833153,30,2016-07-14 14:09:39.210
33105034810000,2016,6,1960,1986,1.01326530612245,1948,0.993877551020408,26,2016-08-11 14:20:04.273
33105034810000,2016,7,173,254,1.46820809248555,673,3.890173410404621,4,2016-09-15 14:05:42.783
33105034810000,2016,8,3339,4979,1.4911650194669095,3717,1.1132075471698102,27,2016-10-13 14:08:51.813
33105034810000,2016,9,2342,3957,1.68958155422716,2376,1.01451750640478,22,2016-11-10 14:14:53.647
33105034810000,2016,10,3764,6709,1.78241232731137,5092,1.35281615302869,31,2016-12-08 14:18:26.867
33105034810000,2016,11,3378,7811,2.31231497927768,4699,1.3910597986974498,30,2017-01-12 14:08:13.280
33105035380000,2014,12,12975,13763,1.06073217726397,77078,5.9405009633911385,17,2016-04-06 16:05:38.897
33105035380000,2015,1,23723,21488,0.9057876322556172,65800,2.77367955149011,27,2016-04-06 16:05:38.897
33105035380000,2015,2,0,0,0.0,0,0.0,0,2016-04-06 16:05:38.897
33105035380000,2015,3,12985,14181,1.09210627647285,26094,2.0095494801694302,21,2016-04-06 16:05:38.897
33105035380000,2015,4,6102,8485,1.39052769583743,10751,1.76188135037693,8,2016-04-06 16:05:38.897
33105035380000,2015,5,15879,20794,1.30952830782795,21968,1.3834624346621298,17,2016-04-06 16:05:38.897
33105035380000,2015,6,12413,12729,1.02545718198663,10230,0.824135986465802,22,2016-11-10 14:16:12.293
33105035380000,2015,7,16379,10974,0.670004273765187,16636,1.01569082361561,31,2016-04-06 16:05:38.897
33105035380000,2015,8,16094,21720,1.34957126879582,11773,0.7315148502547529,31,2016-04-06 16:05:38.897
33105035380000,2015,9,12288,14927,1.21476236979167,10634,0.865397135416667,30,2016-04-06 16:05:38.897
33105035380000,2015,10,12925,22835,1.76673114119923,13911,1.07628626692456,31,2016-04-06 16:05:38.897
33105035380000,2015,11,9053,17751,1.96078647962002,10604,1.17132442284326,27,2016-11-10 14:16:12.293
33105035380000,2015,12,4588,10939,2.38426329555362,8281,1.80492589363557,24,2016-04-06 16:05:38.897
33105035380000,2016,1,7107,15020,2.1134093147601,12307,1.73167299845223,28,2016-04-06 16:05:38.897
33105035380000,2016,2,5078,12728,2.5064986215045297,7659,1.50827097282395,24,2016-04-06 16:05:38.897
33105035380000,2016,3,5668,14548,2.5666901905434,8461,1.49276640790402,30,2016-05-05 14:13:08.337
33105035380000,2016,4,5139,24130,4.69546604397743,7997,1.55613932671726,30,2016-06-02 14:06:18.187
33105035380000,2016,5,4641,24304,5.236802413273,8845,1.90583925878044,31,2016-07-14 14:10:56.797
33105035380000,2016,6,3257,22886,7.02671169788149,8149,2.50199570156586,30,2016-08-11 14:18:21.620
33105035380000,2016,7,3350,19759,5.89820895522388,8492,2.5349253731343304,31,2016-09-08 14:09:38.883
33105035380000,2016,8,1551,11191,7.21534493874919,4630,2.9851708575112794,18,2016-10-06 14:26:00.910
33105035380000,2016,9,1283,3409,2.65705378020265,2940,2.2915042868277498,11,2016-11-10 14:16:12.293
33105035380000,2016,10,4282,9258,2.16207379729099,6932,1.6188696870621202,30,2016-12-08 14:18:24.883
33105035380000,2016,11,3380,14812,4.38224852071006,6397,1.89260355029586,30,2017-01-12 14:09:34.800
33105035810000,2015,3,3035,5240,1.72652388797364,25,0.00823723228995058,11,2016-04-06 14:38:23.137
33105035810000,2015,4,42,75,1.7857142857142905,0,0.0,2,2016-04-06 14:38:23.137
33105035810000,2015,5,9156,10252,1.1197029270423795,10768,1.17605941459152,23,2016-04-06 14:38:23.137
33105035810000,2015,6,11875,15259,1.28496842105263,9593,0.807831578947368,30,2016-04-06 14:38:23.137
33105035810000,2015,7,5422,6362,1.17336776097381,4336,0.799704905938768,16,2016-04-06 14:38:23.137
33105035810000,2015,8,3783,4812,1.27200634417129,2853,0.754163362410785,11,2016-04-06 14:38:23.137
33105035810000,2015,9,21,25,1.19047619047619,0,0.0,1,2016-04-06 14:38:23.137
33105035810000,2015,10,10963,18720,1.70756179877771,12267,1.11894554410289,26,2016-04-06 14:38:23.137
33105035810000,2015,11,6560,21556,3.2859756097561004,9810,1.4954268292682902,30,2016-04-06 14:38:23.137
33105035810000,2015,12,4628,14969,3.23444252376837,7019,1.5166378565255,31,2016-04-06 14:38:23.137
33105035810000,2016,1,3288,13211,4.01794403892944,5419,1.64811435523114,31,2016-04-06 14:38:23.137
33105035810000,2016,2,2493,8369,3.35699959887686,4119,1.65222623345367,28,2016-04-14 14:01:09.710
33105035810000,2016,3,2273,6582,2.895732512098549,3687,1.62208534975803,26,2016-05-05 14:04:16.527
33105035810000,2016,4,739,2227,3.01353179972936,1269,1.71718538565629,21,2016-06-09 14:06:30.063
33105035810000,2016,5,2091,3606,1.7245337159253895,2976,1.4232424677187905,22,2016-07-07 14:05:34.657
33105035810000,2016,6,3039,10886,3.58209937479434,5831,1.91872326423166,30,2016-08-11 14:08:06.020
33105035810000,2016,7,2163,12174,5.628294036061032,4783,2.21128062875636,31,2016-09-08 14:06:41.583
33105035810000,2016,8,1479,6964,4.708586883029071,3297,2.2292089249492903,22,2016-10-06 14:06:19.700
33105035810000,2016,9,1757,8170,4.64997154240182,3690,2.10017074558907,30,2016-11-10 14:11:13.047
33105035810000,2016,10,1623,6917,4.26186075169439,3336,2.05545286506469,31,2016-12-08 14:06:21.220
33105035810000,2016,11,1390,6594,4.74388489208633,3078,2.21438848920863,30,2017-01-12 14:13:19.450
33105035810000,2016,12,1223,5495,4.4930498773507805,2564,2.09648405560098,31,2017-02-09 14:02:38.257
33105035810000,2017,1,385,1892,4.91428571428571,832,2.16103896103896,16,2017-03-09 14:07:26.823
33105035810000,2017,2,1184,5077,4.28800675675676,2307,1.9484797297297296,27,2017-04-06 14:05:02.653
33105036550100,2015,2,2105,4283,2.03467933491686,6182,2.9368171021377703,5,2016-06-09 14:02:40.473
33105036550100,2015,3,5086,18346,3.60715690129768,8269,1.62583562721195,19,2016-04-06 13:59:32.197
